Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,half_time_result_sum,final_result_sum,home_team_proportion,away_team_proportion,TimeNew,TimeSlot,Day,Month,Year,Weekday,Weekend,0.5_under_half,1.5_under_half,2.5_under_half,0.5_under_final,1.5_under_final,2.5_under_final,3.5_under_final,4.5_under_final,0.5_above_half,1.5_above_half,2.5_above_half,0.5_above_final,1.5_above_final,2.5_above_final,3.5_above_final,4.5_above_final,mutual_goal,MS_1_under_1_5,MS_2_under_1_5,MS_0_under_1_5,MS_1_above_1_5,MS_2_above_1_5,MS_0_above_1_5,MS_1_under_2_5,MS_2_under_2_5,MS_0_under_2_5,MS_1_above_2_5,MS_2_above_2_5,MS_0_above_2_5,MS_1_under_3_5,MS_2_under_3_5,MS_0_under_3_5,MS_1_above_3_5,MS_2_above_3_5,MS_0_above_3_5,MS_1_under_4_5,MS_2_under_4_5,MS_0_under_4_5,MS_1_above_4_5,MS_2_above_4_5,MS_0_above_4_5
2020-01-18,15:00,Brighton,Aston Villa,1,1,0,1,0,1,10,8,2,3,11,13,3,4,3,3,0,0,1,2,20.0,37.5,15,Morning,18,1,2020,5,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-01-18,15:00,Man City,Crystal Palace,2,2,0,0,1,2,25,5,6,3,9,7,14,2,1,2,0,0,1,4,24.0,60.0,15,Morning,18,1,2020,5,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2020-01-18,15:00,Norwich,Bournemouth,1,0,1,1,0,1,16,6,5,3,10,10,4,5,2,2,1,1,1,1,31.25,50.0,15,Morning,18,1,2020,5,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-01-18,15:00,Southampton,Wolves,2,3,2,2,0,1,11,8,5,4,13,12,1,3,2,1,0,0,2,5,45.45454545454545,50.0,15,Morning,18,1,2020,5,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-01-18,15:00,West Ham,Everton,1,1,0,1,1,0,12,11,6,3,11,13,7,6,1,0,0,0,2,2,50.0,27.27272727272727,15,Morning,18,1,2020,5,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-01-18,17:30,Newcastle,Chelsea,1,0,1,0,0,0,7,19,2,4,9,14,1,10,1,1,0,0,0,1,28.57142857142857,21.052631578947366,17,Afternoon,18,1,2020,5,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-01-19,14:00,Burnley,Leicester,2,1,1,0,1,2,8,18,5,8,14,8,4,5,1,0,0,0,1,3,62.5,44.44444444444444,14,Morning,19,1,2020,6,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-01-19,16:30,Liverpool,Man United,2,0,1,1,0,1,16,9,5,4,7,10,11,5,1,3,0,0,1,2,31.25,44.44444444444444,16,Afternoon,19,1,2020,6,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-01-21,19:30,Aston Villa,Watford,2,1,1,0,1,2,16,8,5,2,11,18,6,3,2,2,0,0,1,3,31.25,25.0,19,Night,21,1,2020,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-01-21,19:30,Bournemouth,Brighton,3,1,1,2,0,1,11,21,3,8,9,12,5,8,1,1,0,0,2,4,27.27272727272727,38.095238095238095,19,Night,21,1,2020,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-01-21,19:30,Crystal Palace,Southampton,0,2,2,0,1,2,6,15,0,6,12,13,0,8,1,2,0,0,1,2,0.0,40.0,19,Night,21,1,2020,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-01-21,19:30,Everton,Newcastle,2,2,0,1,0,1,17,8,8,2,13,10,6,4,1,1,0,0,1,4,47.05882352941176,25.0,19,Night,21,1,2020,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2020-01-21,19:30,Sheffield United,Man City,0,1,2,0,0,0,4,18,1,5,13,13,5,13,4,3,0,0,0,1,25.0,27.77777777777778,19,Night,21,1,2020,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-01-21,20:15,Chelsea,Arsenal,2,2,0,1,0,1,19,2,8,2,11,6,17,5,2,1,0,1,1,4,42.10526315789473,100.0,20,Night,21,1,2020,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2020-01-22,19:30,Leicester,West Ham,4,1,1,2,0,1,19,6,8,2,10,19,7,8,1,1,0,0,2,5,42.10526315789473,33.33333333333333,19,Night,22,1,2020,2,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-01-22,19:30,Tottenham,Norwich,2,1,1,1,0,1,14,12,3,2,12,7,7,3,0,1,0,0,1,3,21.428571428571427,16.666666666666664,19,Night,22,1,2020,2,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-01-22,20:15,Man United,Burnley,0,2,2,0,1,2,24,5,7,2,11,7,5,2,0,2,0,0,1,2,29.166666666666668,40.0,20,Night,22,1,2020,2,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-01-23,20:00,Wolves,Liverpool,1,2,2,0,1,2,10,13,3,6,6,11,2,4,0,1,0,0,1,3,30.0,46.15384615384615,20,Night,23,1,2020,3,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-01-29,19:45,West Ham,Liverpool,0,2,2,0,1,2,7,13,4,5,6,6,3,7,2,0,0,0,1,2,57.14285714285714,38.46153846153847,19,Night,29,1,2020,2,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-02-01,12:30,Leicester,Chelsea,2,2,0,0,0,0,14,7,4,3,16,14,4,6,2,2,0,0,0,4,28.57142857142857,42.857142857142854,12,Morning,1,2,2020,5,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2020-02-01,15:00,Bournemouth,Aston Villa,2,1,1,2,0,1,16,18,6,5,10,15,1,8,1,3,1,0,2,3,37.5,27.77777777777778,15,Morning,1,2,2020,5,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-02-01,15:00,Crystal Palace,Sheffield United,0,1,2,0,0,0,13,10,3,3,9,15,9,5,3,2,0,0,0,1,23.076923076923077,30.0,15,Morning,1,2,2020,5,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-02-01,15:00,Liverpool,Southampton,4,0,1,0,0,0,16,17,9,4,9,15,6,11,0,2,0,0,0,4,56.25,23.52941176470588,15,Morning,1,2,2020,5,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-02-01,15:00,Newcastle,Norwich,0,0,0,0,0,0,15,19,5,4,10,15,8,12,2,1,0,0,0,0,33.33333333333333,21.052631578947366,15,Morning,1,2,2020,5,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-02-01,15:00,Watford,Everton,2,3,2,2,2,0,11,12,2,5,17,14,4,4,2,2,0,1,4,5,18.181818181818183,41.66666666666667,15,Morning,1,2,2020,5,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-02-01,15:00,West Ham,Brighton,3,3,0,2,0,1,12,19,6,6,8,9,4,6,1,1,0,0,2,6,50.0,31.57894736842105,15,Morning,1,2,2020,5,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2020-02-01,17:30,Man United,Wolves,0,0,0,0,0,0,15,14,5,3,14,15,4,6,3,2,0,0,0,0,33.33333333333333,21.428571428571427,17,Afternoon,1,2,2020,5,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-02-02,14:00,Burnley,Arsenal,0,0,0,0,0,0,15,13,2,2,8,11,5,7,1,3,0,0,0,0,13.333333333333334,15.384615384615385,14,Morning,2,2,2020,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-02-02,16:30,Tottenham,Man City,2,0,1,0,0,0,3,18,3,5,8,14,2,6,2,3,0,1,0,2,100.0,27.77777777777778,16,Afternoon,2,2,2020,6,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-02-08,12:30,Everton,Crystal Palace,3,1,1,1,0,1,14,10,8,2,11,12,4,6,0,1,0,0,1,4,57.14285714285714,20.0,12,Morning,8,2,2020,5,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-02-08,17:30,Brighton,Watford,1,1,0,0,1,2,10,5,2,2,9,12,3,2,2,2,0,0,1,2,20.0,40.0,17,Afternoon,8,2,2020,5,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-02-09,14:00,Sheffield United,Bournemouth,2,1,1,1,1,0,16,10,6,2,10,8,8,4,2,2,0,0,2,3,37.5,20.0,14,Morning,9,2,2020,6,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-02-14,20:00,Wolves,Leicester,0,0,0,0,0,0,15,9,3,3,13,10,7,0,2,2,0,1,0,0,20.0,33.33333333333333,20,Night,14,2,2020,4,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-02-15,12:30,Southampton,Burnley,1,2,2,1,1,0,10,9,2,6,8,11,4,3,2,2,0,0,2,3,20.0,66.66666666666666,12,Morning,15,2,2020,5,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-02-15,17:30,Norwich,Liverpool,0,1,2,0,0,0,5,17,1,6,5,11,2,7,1,2,0,0,0,1,20.0,35.294117647058826,17,Afternoon,15,2,2020,5,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-02-16,14:00,Aston Villa,Tottenham,2,3,2,1,2,2,18,23,4,10,12,10,12,7,2,0,0,0,3,5,22.22222222222222,43.47826086956522,14,Morning,16,2,2020,6,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-02-16,16:30,Arsenal,Newcastle,4,0,1,0,0,0,15,10,7,2,15,9,5,6,2,0,0,0,0,4,46.666666666666664,20.0,16,Afternoon,16,2,2020,6,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-02-17,20:00,Chelsea,Man United,0,2,2,0,1,2,17,9,1,3,11,11,9,8,4,3,0,0,1,2,5.88235294117647,33.33333333333333,20,Night,17,2,2020,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-02-19,19:30,Man City,West Ham,2,0,1,1,0,1,20,3,7,0,5,7,6,1,0,1,0,0,1,2,35.0,0.0,19,Night,19,2,2020,2,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-02-22,12:30,Chelsea,Tottenham,2,1,1,1,0,1,17,5,7,3,14,14,3,5,1,2,0,0,1,3,41.17647058823529,60.0,12,Morning,22,2,2020,5,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-02-22,15:00,Burnley,Bournemouth,3,0,1,0,0,0,16,12,10,4,9,9,7,3,4,3,0,0,0,3,62.5,33.33333333333333,15,Morning,22,2,2020,5,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-02-22,15:00,Crystal Palace,Newcastle,1,0,1,1,0,1,18,8,9,2,15,11,7,5,2,6,0,1,1,1,50.0,25.0,15,Morning,22,2,2020,5,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-02-22,15:00,Sheffield United,Brighton,1,1,0,1,1,0,14,8,3,2,3,6,12,2,0,2,0,0,2,2,21.428571428571427,25.0,15,Morning,22,2,2020,5,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-02-22,15:00,Southampton,Aston Villa,2,0,1,1,0,1,28,4,9,1,13,17,9,6,1,4,0,0,1,2,32.142857142857146,25.0,15,Morning,22,2,2020,5,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-02-22,17:30,Leicester,Man City,0,1,2,0,0,0,10,18,3,7,14,10,3,7,0,0,0,0,0,1,30.0,38.88888888888889,17,Afternoon,22,2,2020,5,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-02-23,14:00,Man United,Watford,3,0,1,1,0,1,21,7,9,2,6,15,3,5,0,1,0,0,1,3,42.857142857142854,28.57142857142857,14,Morning,23,2,2020,6,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-02-23,14:00,Wolves,Norwich,3,0,1,2,0,1,19,6,6,4,11,6,4,1,2,3,0,0,2,3,31.57894736842105,66.66666666666666,14,Morning,23,2,2020,6,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-02-23,16:30,Arsenal,Everton,3,2,1,2,2,0,9,17,4,5,12,12,6,3,0,4,0,0,4,5,44.44444444444444,29.411764705882355,16,Afternoon,23,2,2020,6,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-24,20:00,Liverpool,West Ham,3,2,1,1,1,0,25,7,7,4,4,10,16,8,0,3,0,0,2,5,28.000000000000004,57.14285714285714,20,Night,24,2,2020,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-28,20:00,Norwich,Leicester,1,0,1,0,0,0,11,19,6,4,13,16,6,7,1,2,0,0,0,1,54.54545454545454,21.052631578947366,20,Night,28,2,2020,4,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-02-29,12:30,Brighton,Crystal Palace,0,1,2,0,0,0,24,12,8,3,8,9,8,7,1,1,0,0,0,1,33.33333333333333,25.0,12,Morning,29,2,2020,5,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-02-29,15:00,Bournemouth,Chelsea,2,2,0,0,1,2,9,23,5,6,8,5,4,14,2,2,0,0,1,4,55.55555555555556,26.08695652173913,15,Morning,29,2,2020,5,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2020-02-29,15:00,Newcastle,Burnley,0,0,0,0,0,0,21,8,4,1,11,9,11,7,4,3,0,0,0,0,19.047619047619047,12.5,15,Morning,29,2,2020,5,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-02-29,15:00,West Ham,Southampton,3,1,1,2,1,1,14,10,7,2,8,11,4,9,1,1,0,0,3,4,50.0,20.0,15,Morning,29,2,2020,5,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-02-29,17:30,Watford,Liverpool,3,0,1,0,0,0,14,7,5,1,4,8,3,5,0,0,0,0,0,3,35.714285714285715,14.285714285714285,17,Afternoon,29,2,2020,5,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-03-01,14:00,Everton,Man United,1,1,0,1,1,0,16,14,5,5,11,11,13,8,3,4,0,0,2,2,31.25,35.714285714285715,14,Morning,1,3,2020,6,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-03-01,14:00,Tottenham,Wolves,2,3,2,2,1,1,13,14,5,4,12,14,4,5,3,2,0,0,3,5,38.46153846153847,28.57142857142857,14,Morning,1,3,2020,6,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-03-07,12:30,Liverpool,Bournemouth,2,1,1,2,1,1,14,6,6,4,10,12,9,4,0,1,0,0,3,3,42.857142857142854,66.66666666666666,12,Morning,7,3,2020,5,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-03-07,15:00,Arsenal,West Ham,1,0,1,0,0,0,9,14,2,6,11,9,6,7,1,2,0,0,0,1,22.22222222222222,42.857142857142854,15,Morning,7,3,2020,5,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-03-07,15:00,Crystal Palace,Watford,1,0,1,1,0,1,10,10,3,4,12,19,8,8,4,4,0,0,1,1,30.0,40.0,15,Morning,7,3,2020,5,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-03-07,15:00,Sheffield United,Norwich,1,0,1,1,0,1,10,12,4,5,12,8,10,5,0,0,0,0,1,1,40.0,41.66666666666667,15,Morning,7,3,2020,5,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-03-07,15:00,Southampton,Newcastle,0,1,2,0,0,0,6,14,3,7,14,15,5,8,0,3,1,0,0,1,50.0,50.0,15,Morning,7,3,2020,5,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-03-07,15:00,Wolves,Brighton,0,0,0,0,0,0,11,7,1,1,4,7,2,0,1,3,0,0,0,0,9.090909090909092,14.285714285714285,15,Morning,7,3,2020,5,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-03-07,17:30,Burnley,Tottenham,1,1,0,1,0,1,21,13,8,2,16,11,3,5,5,4,0,0,1,2,38.095238095238095,15.384615384615385,17,Afternoon,7,3,2020,5,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-03-08,14:00,Chelsea,Everton,4,0,1,2,0,1,17,3,11,1,8,10,6,1,1,2,0,0,2,4,64.70588235294117,33.33333333333333,14,Morning,8,3,2020,6,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-03-08,16:30,Man United,Man City,2,0,1,1,0,1,12,7,6,2,11,9,2,11,2,4,0,0,1,2,50.0,28.57142857142857,16,Afternoon,8,3,2020,6,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-03-09,20:00,Leicester,Aston Villa,4,0,1,1,0,1,15,4,7,1,15,12,9,0,2,1,0,0,1,4,46.666666666666664,25.0,20,Night,9,3,2020,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-17,18:00,Aston Villa,Sheffield United,0,0,0,0,0,0,14,5,6,1,11,14,12,4,1,1,0,0,0,0,42.857142857142854,20.0,18,Afternoon,17,6,2020,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-06-17,20:15,Man City,Arsenal,3,0,1,1,0,1,20,3,12,0,9,7,5,2,1,1,0,1,1,3,60.0,0.0,20,Night,17,6,2020,2,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-06-19,18:00,Norwich,Southampton,0,3,2,0,0,0,9,22,1,9,9,15,9,7,1,1,0,0,0,3,11.11111111111111,40.909090909090914,18,Afternoon,19,6,2020,4,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-06-19,20:15,Tottenham,Man United,1,1,0,1,0,1,10,12,3,6,17,18,7,6,0,1,0,0,1,2,30.0,50.0,20,Night,19,6,2020,4,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-06-20,12:30,Watford,Leicester,1,1,0,0,0,0,8,15,4,2,15,12,2,7,0,1,0,0,0,2,50.0,13.333333333333334,12,Morning,20,6,2020,5,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-06-20,15:00,Brighton,Arsenal,2,1,1,0,0,0,9,13,5,6,13,8,10,7,2,1,0,0,0,3,55.55555555555556,46.15384615384615,15,Morning,20,6,2020,5,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-06-20,17:30,West Ham,Wolves,0,2,2,0,0,0,7,10,2,6,8,7,5,7,1,1,0,0,0,2,28.57142857142857,60.0,17,Afternoon,20,6,2020,5,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-06-20,19:45,Bournemouth,Crystal Palace,0,2,2,0,2,2,12,7,1,2,13,15,11,4,3,2,0,0,2,2,8.333333333333332,28.57142857142857,19,Night,20,6,2020,5,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-06-21,14:00,Newcastle,Sheffield United,3,0,1,0,0,0,12,7,8,1,9,10,2,4,2,0,0,1,0,3,66.66666666666666,14.285714285714285,14,Morning,21,6,2020,6,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-06-21,16:15,Aston Villa,Chelsea,1,2,2,1,0,1,8,19,4,5,9,17,2,10,2,1,0,0,1,3,50.0,26.31578947368421,16,Afternoon,21,6,2020,6,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
